Продукт,Калорийность,Белки,Жиры,Углеводы 
"Говядина, фарш, 70% постного мяса/ 30% жира, обжаренная",270 кКал,"25,56 г","17,86 г",0 г
"Говядина, фарш, 70% постного мяса/ 30% жира, сырая",332 кКал,"14,35 г",30 г,0 г
"Говядина, фарш, 75% постного мяса/ 25% жира, сырая",293 кКал,"15,76 г",25 г,0 г
"Говядина, фарш, 80% постного мяса/ 20% жира, обжаренная",272 кКал,27 г,"17,36 г",0 г
"Говядина, фарш, 80% постного мяса/ 20% жира, сырая",254 кКал,"17,17 г",20 г,0 г
"Говядина, фарш, 85%  постного мяса/ 15% жира, обжаренная",256 кКал,"27,73 г","15,3 г",0 г
"Говядина, фарш, 85% постного мяса/ 15% жира, сырая",215 кКал,"18,59 г",15 г,0 г
"Говядина, фарш, 90% постного мяса/ 10% жира, обжаренная",230 кКал,"28,45 г","12,04 г",0 г
"Говядина, фарш, 90% постного мяса/ 10% жира, сырая",176 кКал,20 г,10 г,0 г
"Говядина, фарш, 95% постного мяса/ 5% жира, обжаренная",193 кКал,"29,17 г","7,58 г",0 г
"Говядина, фарш, 95% постного мяса/ 5% жира, сырая",137 кКал,"21,41 г",5 г,0 г
"Говядина, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"",  жаренная на огне",249 кКал,"27,27 г","14,74 г",0 г
"Говядина, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"",  отборное, жареное",265 кКал,"26,58 г","16,76 г",0 г
"Говядина, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"",  отборное,сырое",274 кКал,"17,51 г","22,07 г",0 г
"Говядина, шейная часть",135 кКал,"19,4 г","6,4 г",0 г
"Говядина, шейная часть",180 кКал,"19,18 г","11,48 г",0 г
"Говядина, шейная часть, запеченная",236 кКал,"24,63 г","15,29 г",0 г
"Говядина, шейная часть, только мясо",137 кКал,"20,61 г","6,01 г",0 г
"Говядина, шейная часть, только мясо, запеченная",183 кКал,"26,65 г","8,46 г",0 г
"Говядина, шея, нарезка без жира для тушения",128 кКал,"21,75 г","4,48 г","0,16 г"
"Говядина, шея, нарезка без жира, тушеная",191 кКал,"32,41 г","6,82 г",0 г
"Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс)",205 кКал,"18,97 г","14,32 г",0 г
"Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс), только мясо",146 кКал,"20,96 г","6,95 г",0 г
"Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс), только мясо, тушеные",228 кКал,"31,41 г","11,43 г",0 г
"Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс), тушеные",296 кКал,"27,69 г","20,55 г",0 г
"Говядина, шея, стейк Чак-ай",223 кКал,"18,86 г","16,35 г",0 г
"Говядина, шея, стейк Чак-ай, приготовленный на гриле",277 кКал,"24,98 г","19,64 г",0 г
"Говядина, шея, стейк Чак-ай, только мясо",153 кКал,"21,29 г","7,56 г",0 г
"Говядина, шея, стейк Чак-ай, только мясо, приготовленный на гриле",209 кКал,"27,94 г","10,79 г",0 г
"Говядина, щуп, мясо с жиром убранным до уровня 0"", обжаренная",167 кКал,"29,66 г","4,46 г",0 г
"Говядина, щуп, мясо с жиром убранным до уровня 1/8"", обжаренная",208 кКал,"28,31 г","9,65 г",0 г
"Говядина, щуп, мясо с жиром убранным до уровня 1/8"", сырая",166 кКал,"21,49 г","8,24 г",0 г
"Говядина, щуп, постное мясо, обжаренная",169 кКал,"29,73 г","4,71 г",0 г
"Говядина, щуп, постное мясо, обжаренная",163 кКал,"29,85 г","3,9 г",0 г
"Говядина, щуп, постное мясо, сырая",124 кКал,"22,6 г",3 г,0 г
Говяжьи котлеты замороженные жареные,295 кКал,"23,05 г","21,83 г",0 г
"Голень, говядина, только мясо, обрезь до 1/4'' жира, отборная, готов. на медленном огне",201 кКал,"33,68 г","6,36 г",0 г
"Голень, говядина, только мясо, обрезь до 1/4'' жира, отборная, сырая",128 кКал,"21,75 г","3,85 г",0 г
Голова говяжья,185 кКал,"18,1 г","12,5 г",0 г
"Грудинка, плоская часть, без кости, говядина, мясо и жир, обрезь до 0'' жира, всех сортов, сырая",165 кКал,"20,32 г","9,29 г",0 г
"Грудинка, плоская часть, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырая",169 кКал,"20,15 г","9,86 г",0 г
"Грудинка, плоская часть, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырая",158 кКал,"20,57 г","8,45 г",0 г
"Грудинка, плоская часть, говядина, без костей, только мясо, обрезь до 0'' жира, всех сортов, сырая",132 кКал,"21,47 г","5,11 г",0 г
"Грудинка, плоская часть, говядина, без костей, только мясо, обрезь до 0'' жира, отборная, сырая",137 кКал,"21,28 г","5,75 г",0 г
"Грудинка, плоская часть, говядина, без костей, только мясо, обрезь до 0'' жира, первый сорт, сырая",124 кКал,"21,74 г","4,14 г",0 г
"Гуляш говяжий, консервы",212 кКал,"16,8 г","14,3 г","3,9 г"
"Жаркое по-домашнему из говядины, по 1-426",108 кКал,"6,5 г",4 г,"11,1 г"
"Жир говяжий, приготовленный",680 кКал,"10,65 г","70,33 г",0 г
"Жир говяжий, сырой",674 кКал,"8,21 г","70,89 г",0 г
Жир телятины вареный,642 кКал,"9,42 г","66,74 г",0 г
Жир телятины сырой,638 кКал,"6,02 г","67,83 г",0 г
"Завтрак туриста (говядина), консервы",217 кКал,"20,5 г","14,9 г","0,2 г"
"Зразы рубленые из говядины, по 1-448",244 кКал,"12,1 г","15,7 г","13,1 г"
"Котлеты рубленые из говядины, по 1-444",213 кКал,"14,2 г","11,4 г",13 г
Легкие говяжьи,92 кКал,"16,2 г","2,5 г",0 г
Легкие говяжьи тушеные,120 кКал,"20,4 г","3,7 г",0 г
Легкие телячьи,90 кКал,"16,3 г","2,3 г",0 г
"Легкие телячьи, тушеные",104 кКал,"18,74 г","2,64 г",0 г
Легкое говяжье,103 кКал,"15,2 г","4,7 г",0 г
Мозги говяжьи,127 кКал,"11,7 г","8,6 г","0,8 г"
Мозги говяжьи,143 кКал,"10,86 г","10,3 г","1,05 г"
Мозги говяжьи жареные на сковороде,196 кКал,"12,57 г","15,83 г",0 г
"Мозги говяжьи, припущенные",151 кКал,"11,67 г","10,53 г","1,48 г"
Мозги телячьи,118 кКал,"10,32 г","8,21 г",0 г
"Мозги телячьи, жареные",213 кКал,"14,48 г","16,75 г",0 г
"Мозги телячьи, тушеные",136 кКал,"11,48 г","9,63 г",0 г
"Мясо в белом соусе (говядина), консервы",220 кКал,18 г,"14,8 г","3,6 г"
"Мясо духовое, говядина, по 1-424",104 кКал,"6,6 г","3,8 г","10,7 г"
"Оладьи из говяжьей печени, по 1-456",230 кКал,"17,5 г","14,2 г","11,7 г"
"Паштет из говяжьей печени, по 1-108",177 кКал,"18,1 г","11,1 г",7 г
"Паштет мясной (говяжий), консервы",275 кКал,"16,1 г","23,3 г","0,4 г"
"Паштет печеночный, консервы",301 кКал,"11,6 г","28,1 г","3,4 г"
Печень говяжья,127 кКал,"17,9 г","3,7 г","5,3 г"
Печень говяжья,135 кКал,"20,36 г","3,63 г","3,89 г"
Печень говяжья жареная на сковороде,175 кКал,"26,52 г","4,68 г","5,16 г"
"Печень говяжья жареная, по 1-420",208 кКал,"22,8 г","10,2 г","9,4 г"
"Печень говяжья тушеная в соусе, по 1 -428",159 кКал,"13,5 г","9,2 г","8,6 г"
"Печень говяжья, тушеная",191 кКал,"29,08 г","5,26 г","5,13 г"
"Печень телячья, жаренная, с небольшим количеством жира",193 кКал,"27,37 г","6,51 г","4,47 г"
"Печень телячья, сырая",140 кКал,"19,93 г","4,85 г","2,91 г"
"Печень телячья, тушеная",192 кКал,"28,42 г","6,26 г","3,77 г"
"Поджарка из говядины, по 1-408",237 кКал,"24,9 г","13,6 г",4 г
Поджелудочная жедеза телячья,182 кКал,15 г,"13,1 г",0 г
"Поджелудочная жедеза телячья, тушеная",256 кКал,"29,1 г","14,6 г",0 г
Поджелудочная железа говяжья,235 кКал,"15,7 г","18,6 г",0 г
"Поджелудочная железа говяжья, тушеная",271 кКал,"27,1 г","17,2 г",0 г
Почки говяжьи,99 кКал,"17,4 г","3,09 г","0,29 г"
Почки говяжьи,86 кКал,"15,2 г","2,8 г","1,9 г"
"Почки говяжьи жареные в соусе, по 1-418",122 кКал,"13,6 г","6,1 г","4,8 г"
"Почки говяжьи по-русски, по 1-436",96 кКал,"5,7 г","3,3 г","11,3 г"
"Почки говяжьи тушеные, по 1-430",109 кКал,"11,1 г","5,5 г","5,3 г"
"Почки говяжьи, припущенные",158 кКал,"27,27 г","4,65 г",0 г
"Почки телячьи, сырые",99 кКал,"15,76 г","3,12 г","0,85 г"
"Почки телячьи, тушеные",163 кКал,"26,32 г","5,66 г",0 г
"Рибай, говядина, тонкий край, (ребра 10-12), только мясо, обрезь до 0'' жира, первый сорт, сырая",149 кКал,"21,17 г","6,57 г",0 г
"Ромштекс, стейк из говядины, по 1-418",237 кКал,"24,9 г","11,3 г","8,6 г"
"Ростбиф по-американски, говядина без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, отборная, жареный",241 кКал,"24,47 г","15,87 г",0 г
"Ростбиф по-американски, говядина без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, первый сорт, жареный",229 кКал,"24,86 г","14,41 г",0 г
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, отборная, сырой",185 кКал,"19,14 г","12,02 г",0 г
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, первый сорт, сырой",173 кКал,"19,25 г","10,67 г",0 г
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, отборная, жареный",190 кКал,"26,41 г","9,36 г",0 г
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, отборная, сырой",139 кКал,"20,67 г","6,21 г",0 г
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, первый сорт, жареный",172 кКал,"27,02 г","7,12 г",0 г
"Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, первый сорт, сырой",133 кКал,"20,52 г","5,71 г",0 г
Рубец говяжий,85 кКал,"12,07 г","3,69 г",0 г
Рубец говяжий,97 кКал,"14,8 г","4,2 г",0 г
Рубец говяжий припущенный,94 кКал,"11,71 г","4,05 г","1,99 г"
"Рулет мясной из говядины с луком и яйцом,  по 1-450",146 кКал,"12,3 г",7 г,"8,1 г"
"Салат мясной из говядины, по 1-80",219 кКал,"5,3 г","18,8 г","7,1 г"
Сало говяжье,854 кКал,"1,5 г",94 г,0 г
Селезенка говяжья,105 кКал,"18,3 г",3 г,0 г
Селезенка говяжья,87 кКал,"16,4 г","2,4 г",0 г
"Селезенка говяжья, тушеная",145 кКал,"25,1 г","4,2 г",0 г
Селезенка телячья тушеная,129 кКал,"24,08 г","2,89 г",0 г
"Селезенка телячья, сырая",98 кКал,"18,3 г","2,2 г",0 г
Сердце говяжье,96 кКал,16 г,"3,5 г",2 г
Сердце говяжье,112 кКал,"17,72 г","3,94 г","0,14 г"
"Сердце говяжье тушеное в соусе, по 1-428",113 кКал,"10,3 г","6,3 г",5 г
"Сердце говяжье, вареное на маленьком огне",165 кКал,"28,48 г","4,73 г","0,15 г"
"Сердце телячье, сырое",110 кКал,"17,18 г","3,98 г","0,08 г"
"Сердце телячье, тушеное",186 кКал,"29,12 г","6,75 г","0,13 г"
Соленая говядина и картошка в лепешке (Апачи),224 кКал,"7,91 г","8,31 г","27,85 г"
"Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой",210 кКал,"18,87 г","14,99 г",0 г
"Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеный",303 кКал,"27,16 г","21,56 г",0 г
"Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой",196 кКал,"19,1 г","13,33 г",0 г
"Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, тушеный",285 кКал,"28,47 г","19,03 г",0 г
"Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой",152 кКал,"20,87 г","7,67 г",0 г
"Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, тушеный",234 кКал,"30,95 г","12,22 г",0 г
"Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой",137 кКал,"21,1 г","5,89 г",0 г
"Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, тушеный",221 кКал,"32,1 г","10,24 г",0 г
"Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, гриль",236 кКал,"26,1 г","14,41 г","0,4 г"
"Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой",189 кКал,"18,85 г","12,4 г","0,53 г"
"Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, гриль",215 кКал,"26,3 г","12,25 г",0 г
"Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой",172 кКал,"19,2 г","10,5 г","0,09 г"
"Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, гриль",228 кКал,"26,49 г","13,42 г","0,28 г"
"Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой",178 кКал,"19,23 г","10,96 г","0,67 г"
"Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, гриль",209 кКал,"26,53 г","11,46 г",0 г
"Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой",157 кКал,"19,71 г","8,54 г","0,21 г"
"Стейк, Ти-бон, короткий филей, говядина, только мясо, обрезь до 1/4'' жира, всех сортов, жаренный на открытом огне",202 кКал,"27,01 г","9,6 г",0 г
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, всех сортов, гриль",210 кКал,"27,59 г","11,07 г",0 г
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, всех сортов, сырой",146 кКал,"20,16 г","7,25 г",0 г
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, гриль",220 кКал,"27,51 г","12,26 г",0 г
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой",152 кКал,"20,07 г","7,94 г",0 г
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, гриль",194 кКал,"27,7 г","9,29 г",0 г
"Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой",137 кКал,"20,28 г","6,21 г",0 г
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, всех сортов, гриль",196 кКал,"28,15 г","9,23 г",0 г
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, всех сортов, сырой",139 кКал,"20,36 г","6,42 г",0 г
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, гриль",202 кКал,"28,28 г","9,83 г",0 г
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой",143 кКал,"20,35 г","6,88 г",0 г
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, гриль",187 кКал,"27,96 г","8,34 г",0 г
"Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой",133 кКал,"20,39 г","5,73 г",0 г
"Стейк, Флэнк, из пашины, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеный",263 кКал,"26,98 г","16,44 г",0 г
"Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой",131 кКал,"21,19 г","5,18 г",0 г
"Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеный",225 кКал,"32,21 г","10,74 г",0 г
"Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой",122 кКал,"21,05 г","4,2 г",0 г
"Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, тушеный",211 кКал,"31,86 г","9,34 г",0 г
"Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой",127 кКал,"21,36 г","4,6 г",0 г
"Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, тушеный",197 кКал,"33,55 г","6,94 г",0 г
"Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой",117 кКал,"21,22 г","3,53 г",0 г
"Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, тушеный",181 кКал,"32,96 г","5,44 г",0 г
"Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, гриль",283 кКал,"24,95 г","20,35 г",0 г
"Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырая",227 кКал,"18,86 г","16,85 г",0 г
"Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, гриль",267 кКал,"25,03 г","18,57 г",0 г
"Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырая",216 кКал,"18,86 г","15,6 г",0 г
"Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, гриль",215 кКал,"27,97 г","11,47 г",0 г
"Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырая",160 кКал,"21,31 г","8,29 г",0 г
"Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, гриль",199 кКал,"27,88 г","9,77 г",0 г
"Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырая",143 кКал,"21,28 г","6,47 г",0 г
Телятина 1 кат.,97 кКал,"19,7 г",2 г,0 г
Телятина 2 кат.,89 кКал,"20,4 г","0,9 г",0 г
"Телятина, Бедро, верхняя часть, телятина, мясо и жир, жаренная на сковороде, в панировке",238 кКал,"27,29 г","9,18 г","9,61 г"
"Телятина, Бедро, верхняя часть, телятина, только мясо, жаренная на сковороде, в панировке",216 кКал,"28,41 г","6,27 г","9,64 г"
"Телятина, верхняя часть бедра",117 кКал,"20,98 г","3,08 г",0 г
"Телятина, верхняя часть бедра,  жаренная на сковороде",211 кКал,"31,75 г","8,35 г",0 г
"Телятина, верхняя часть бедра, запеченная",160 кКал,"27,7 г","4,65 г",0 г
"Телятина, верхняя часть бедра, только мясо",107 кКал,"21,28 г","1,76 г",0 г
"Телятина, верхняя часть бедра, только мясо, жаренная на сковороде",183 кКал,"33,17 г","4,62 г",0 г
"Телятина, верхняя часть бедра, только мясо, запеченная",150 кКал,"28,07 г","3,39 г",0 г
"Телятина, верхняя часть бедра, только мясо, тушеное",203 кКал,"36,71 г","5,09 г",0 г
"Телятина, верхняя часть бедра, тушеное",211 кКал,"36,16 г","6,33 г",0 г
"Телятина, голяшка (подбедерок)",113 кКал,"19,15 г","3,48 г",0 г
"Телятина, голяшка (подбедерок), только мясо, сырая",108 кКал,"19,28 г","2,83 г",0 г
"Телятина, голяшка (подбедерок), только мясо, тушеная",177 кКал,"32,22 г","4,33 г",0 г
"Телятина, голяшка (подбедерок), тушеная",191 кКал,"31,54 г","6,2 г",0 г
"Телятина, грудинка",208 кКал,"17,47 г","14,75 г",0 г
"Телятина, грудинка, только мясо, тушеная",218 кКал,"30,32 г","9,8 г",0 г
"Телятина, грудная часть",89 кКал,"19,5 г","1,2 г",0 г
"Телятина, лопаточная часть",88 кКал,"19,4 г","1,1 г",0 г
"Телятина, мясной набор",144 кКал,"19,35 г","6,77 г",0 г
"Телятина, мясной набор, вареная",231 кКал,"30,1 г","11,39 г",0 г
"Телятина, мясной набор, только мясо",112 кКал,"20,2 г","2,87 г",0 г
"Телятина, мясной набор, только мясо, вареная",196 кКал,"31,9 г","6,58 г",0 г
"Телятина, оковалок",152 кКал,"19,07 г","7,81 г",0 г
"Телятина, оковалок, запеченная",202 кКал,"25,14 г","10,45 г",0 г
"Телятина, оковалок, только мясо",110 кКал,"20,2 г","2,59 г",0 г
"Телятина, оковалок, только мясо, запеченная",168 кКал,"26,32 г","6,22 г",0 г
"Телятина, оковалок, только мясо, тушеная",204 кКал,"33,96 г","6,51 г",0 г
"Телятина, оковалок, тушеная",252 кКал,"31,26 г","13,14 г",0 г
"Телятина, подплечный край",90 кКал,"19,6 г","1,3 г",0 г
"Телятина, поясничная часть",90 кКал,"19,8 г","1,2 г",0 г
"Телятина, спинная (реберная) часть",162 кКал,"18,86 г","9,01 г",0 г
"Телятина, спинная (реберная) часть, запеченная",228 кКал,"23,96 г","13,96 г",0 г
"Телятина, спинная (реберная) часть, только мясо",120 кКал,"19,97 г","3,89 г",0 г
"Телятина, спинная (реберная) часть, только мясо, запеченная",177 кКал,"25,76 г","7,44 г",0 г
"Телятина, спинная (реберная) часть, только мясо, тушеная",218 кКал,"34,44 г","7,81 г",0 г
"Телятина, спинная (реберная) часть, тушеная",251 кКал,"32,43 г","12,53 г",0 г
"Телятина, спинная часть",90 кКал,"19,8 г","1,2 г",0 г
"Телятина, тазобедренная часть",88 кКал,"19,4 г","1,2 г",0 г
"Телятина, филейная часть",163 кКал,"18,89 г","9,14 г",0 г
"Телятина, филейная часть, запеченная",217 кКал,"24,8 г","12,32 г",0 г
"Телятина, филейная часть, только мясо",116 кКал,"20,17 г","3,34 г",0 г
"Телятина, филейная часть, только мясо, запеченная",175 кКал,"26,32 г","6,94 г",0 г
"Телятина, филейная часть, только мясо, тушеная",226 кКал,"33,57 г","9,15 г",0 г
"Телятина, филейная часть, тушеная",284 кКал,"30,19 г","17,21 г",0 г
"Телятина, шейная часть",93 кКал,"20,5 г","1,2 г",0 г
"Телячий жир с грудинки, приготовленный",521 кКал,"9,4 г","53,35 г",0 г
"Тефтели из говядины, вариант 1, по 1-452",150 кКал,"7,4 г","9,1 г","9,6 г"
Тимус говяжий,236 кКал,"12,18 г","20,35 г",0 г
"Тимус говяжий, тушеный",319 кКал,"21,85 г","24,98 г",0 г
Уши говяжьи,122 кКал,"25,2 г","2,3 г",0 г
Фарш из телятины,144 кКал,"19,35 г","6,77 г",0 г
"Фарш из телятины, жаренный на открытом огне",172 кКал,"24,38 г","7,56 г",0 г
Хвост говяжий мясокостный,137 кКал,"19,7 г","6,5 г",0 г
"Шея, для тушения, говядина, мясо и жир, отборная, сырая",130 кКал,"21,64 г","4,81 г","0,12 г"
"Шея, для тушения, говядина, мясо и жир, отборная, тушеная",194 кКал,"32,49 г","7,14 г",0 г
"Шея, для тушения, говядина, мясо и жир, первый сорт, сырая",124 кКал,"21,9 г","3,99 г","0,21 г"
"Шея, для тушения, говядина, мясо и жир, первый сорт, тушеная",186 кКал,"32,29 г","6,34 г",0 г
"Шницель рубленый из говядины, по 1-442",331 кКал,"17,5 г","24,9 г",9 г
"Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырая",240 кКал,"17,22 г","19,03 г",0 г
"Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеная",317 кКал,"25,26 г","24,05 г",0 г
"Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырая",227 кКал,"17,87 г","17,28 г",0 г
"Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, тушеная",287 кКал,"25,81 г","20,38 г",0 г
"Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, отборная, сырая",175 кКал,"19,38 г","10,7 г","0,29 г"
"Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, отборная, тушеная",250 кКал,"28,84 г","14,95 г",0 г
"Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырая",161 кКал,"20,14 г","8,99 г",0 г
"Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, первый сорт, тушеная",224 кКал,"28,79 г","12,08 г",0 г
Язык говяжий,224 кКал,"14,9 г","16,09 г","3,68 г"
Язык говяжий,173 кКал,16 г,"12,1 г","2,2 г"
"Язык говяжий в желе, консервы",212 кКал,"22,4 г","13,6 г","2,4 г"
"Язык говяжий отварной, по 1-394",231 кКал,24 г,15 г,"2,7 г"
"Язык говяжий, вареная на маленьком огне",284 кКал,"19,29 г","22,3 г",0 г
Язык телячий,131 кКал,"17,18 г","5,48 г","1,91 г"
"Язык телячий, тушеный",202 кКал,"25,85 г","10,1 г",0 г
[
    {
        "Title": "Азу из говядины, по 1-432",
        "Calories": "103 кКал",
        "Proteins": "6,3 г",
        "Fats": "4 г",
        "Urglevodi": "10,2 г"
    },
    {
        "Title": "Антрекот из говядины, по 1-404",
        "Calories": "220 кКал",
        "Proteins": "29,6 г",
        "Fats": "11,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бедро, целиком, говядина, только мясо, обрезь до 1/4'' жира, отборная, жаренное на открытом огне",
        "Calories": "191 кКал",
        "Proteins": "29,21 г",
        "Fats": "7,31 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бедро, целиком, говядина, только мясо, обрезь до 1/4'' жира, первый сорт, жаренное на открытом огне",
        "Calories": "172 кКал",
        "Proteins": "29,25 г",
        "Fats": "5,22 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бефстроганов из говядины, по 1 -406",
        "Calories": "193 кКал",
        "Proteins": "16,7 г",
        "Fats": "11,3 г",
        "Urglevodi": "5,9 г"
    },
    {
        "Title": "Биточки из говядины с рисом, по 1 -446",
        "Calories": "144 кКал",
        "Proteins": "5 г",
        "Fats": "5,5 г",
        "Urglevodi": "18,5 г"
    },
    {
        "Title": "Биточки паровые из говядины,  по 1-454",
        "Calories": "192 кКал",
        "Proteins": "14,5 г",
        "Fats": "10,8 г",
        "Urglevodi": "9,1 г"
    },
    {
        "Title": "Бифштекс из говядины с яйцом, по 1-402",
        "Calories": "275 кКал",
        "Proteins": "21,5 г",
        "Fats": "20,8 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "Бифштекс из говядины, по 1-400",
        "Calories": "216 кКал",
        "Proteins": "29,2 г",
        "Fats": "11,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бифштекс рубленый из говядины, по 1-438",
        "Calories": "306 кКал",
        "Proteins": "18,4 г",
        "Fats": "25,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Бульон говяжий",
        "Calories": "13 кКал",
        "Proteins": "1,97 г",
        "Fats": "0,09 г",
        "Urglevodi": "1,2 г"
    },
    {
        "Title": "Вилочковая железа телячья",
        "Calories": "101 кКал",
        "Proteins": "17,21 г",
        "Fats": "3,07 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Вилочковая железа телячья, тушеная",
        "Calories": "125 кКал",
        "Proteins": "22,67 г",
        "Fats": "3,11 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Вымя говяжье",
        "Calories": "173 кКал",
        "Proteins": "12,3 г",
        "Fats": "13,7 г",
        "Urglevodi": "0 г"
    },
    {
